,Gene_symbol,Log_FoldChange,PValue
2013,RPL3,-1.162,0.0177729416227549
2014,ATPIF1,-1.173,0.0179126392538457
2019,CYC1,-1.072,0.0180504201975754
2022,ELK1,-1.399,0.0180785197015935
2023,SHANK3,-2.157,0.0181043048793152
2024,TRIM27,-1.85,0.0181060296248781
2025,ZC3H3,-1.909,0.0180952374157632
2026,TRIM62,-1.588,0.0181269459271291
2028,TSR3,-1.337,0.0181752462602382
2029,ATP5J,-1.411,0.0181795200301675
2038,SLC25A1,-1.099,0.0183051121754055
2039,NAT8L,-1.531,0.0182799859557706
2040,RAB6B,-1.071,0.0182832774968623
2041,RNF187,-1.222,0.0182718826670284
2044,BCKDK,-1.423,0.018344460611988998
2049,TADA3,-1.213,0.0184953643949062
2054,CHMP4B,-1.006,0.0185685665241461
2058,CAMSAP3,-1.617,0.0186440767881705
2060,RPS15,-1.358,0.018687837749563
2061,DXO,-2.069,0.018701367143148
2062,SDF4,-1.127,0.0187085354941686
2067,FBLN5,-1.954,0.0187409114517713
2069,GSTO1,-1.212,0.0187913067949002
2072,AGRN,-1.3430000000000002,0.0188406573556762
2073,C1QTNF4,-3.0460000000000003,0.0188630631580613
2074,CTSA,-1.215,0.0188748001314738
2076,ETFB,-1.143,0.0189036797622304
2077,AUP1,-1.044,0.018912552647166
2078,PCBP2,-1.5019999999999998,0.0188907079883188
2079,NUCB1,-1.409,0.018979580516812
2081,LINC01314,-1.751,0.0190066550769143
2082,TUFM,-1.2409999999999999,0.019012616331415003
2084,CIB1,-1.516,0.0190340525221556
2085,WDTC1,-1.2009999999999998,0.0190466283046454
2086,FAM162A,-1.548,0.0190804752808391
2089,CLSTN1,-1.262,0.0191219310417775
2093,CALB2,-1.859,0.0191739227387254
2097,FIBCD1,-2.168,0.0192657356168891
2101,MDH2,-1.159,0.0193394507005029
2102,ACTB,-1.2570000000000001,0.0193639735700994
2103,ALKBH7,-1.777,0.0193930435920295
2104,RAB3A,-2.515,0.0194009079387279
2105,POLR2I,-1.416,0.0194296139516103
2106,GDAP1L1,-1.619,0.0194422270055739
2108,MIB2,-1.3780000000000001,0.0195293530063863
2116,CPNE2,-1.075,0.0196791122413507
2117,SYNGR3,-1.5219999999999998,0.0197074910866276
2118,SNRPN,-1.0979999999999999,0.0197313388968839
2121,GYG1,-1.1079999999999999,0.0197682282967866
2122,MEGF8,-1.204,0.0197936288120075
2123,ATP5G2,-1.15,0.0197554686723594
2124,AP3D1,-1.08,0.0197712496070553
2125,NCDN,-1.347,0.0198149242285443
2126,REXO1,-1.625,0.0198511063862893
2127,NDUFC1,-1.1059999999999999,0.0198640784861459
2128,WDR83OS,-1.145,0.0198725565022423
2129,CD44,-1.7730000000000001,0.0198559180869694
2132,TSPO,-1.726,0.0199178832686435
2133,PHPT1,-1.6640000000000001,0.0198928453940264
2135,ASIC1,-1.3719999999999999,0.0199405620233673
2140,ZNRF3,-1.0090000000000001,0.0200128862714863
2142,TRIM49,-4.94,0.0200473645366162
2144,MFSD10,-1.619,0.0200909058542625
2146,SBF1,-1.166,0.0201344377088117
2147,SRPX,-1.744,0.0202010451015269
2152,HPD,-3.035,0.0203042851054973
2160,MAPT,-1.247,0.0204174820420937
2161,SHISA5,-1.091,0.020418609267587
2163,MZT2B,-1.662,0.0204450857376893
2165,NCOA5,-1.077,0.0205022272001865
2175,GDI1,-1.15,0.0206361465235185
2176,CD81,-1.4169999999999998,0.0206655886095217
2178,TNFSF12,-1.636,0.0207331415175731
2181,RAB13,-1.149,0.0207304124664591
2182,LRP10,-1.601,0.0207092238816099
2187,NDUFB7,-1.61,0.020805826413285
2188,REEP2,-1.05,0.0207707186337882
2191,TTC9,-1.172,0.0208868589281973
2192,RRAGA,-1.169,0.0208818670321671
2198,SYT6,-2.1319999999999997,0.0209704799049486
2199,MFSD3,-1.788,0.0209534427697126
2200,SSSCA1,-1.642,0.0209916956853956
2201,SPCS2,-1.367,0.0209534024026005
2202,LGALS3BP,-1.4269999999999998,0.0209138362548061
2203,ND4L,-2.66,0.0209790954981829
2208,AGAP2,-1.209,0.0210649492315741
2209,ACO2,-1.112,0.0211150942003284
2211,RPL23A,-1.236,0.02117161715143
2213,SALL2,-1.0979999999999999,0.0211985242589165
2216,LRFN3,-1.9180000000000001,0.0212612859190715
2217,MRPS26,-1.176,0.021295142000561998
2226,CHID1,-1.189,0.0214449798261072
2229,COPE,-1.371,0.0214968193331257
2230,NPDC1,-1.68,0.0215185670184155
2235,MAMDC2,-1.5130000000000001,0.021581872481954
2236,GNAL,-1.426,0.0215804254849263
2241,NEDD8-MDP1,-2.8289999999999997,0.0216845170603206
2242,RAB4B,-1.588,0.0216262021842005
2243,GNG7,-1.189,0.021681038249055998
2248,SSR4,-1.2570000000000001,0.0217323442093824
2249,NAGK,-1.094,0.0217540074198227
2251,C14orf1,-1.165,0.0218002122113088
2257,USE1,-1.413,0.0218947469586038
2261,HSD11B1L,-1.245,0.0220150098993049
2262,AMDHD2,-1.256,0.0220936232351209
2263,SCRIB,-1.476,0.0221227429682144
2265,FASTK,-1.2109999999999999,0.0221509817774519
2271,PXN,-1.474,0.0223948363874364
2272,KRTCAP2,-1.3559999999999999,0.0223898794559499
2273,RAD23A,-1.2229999999999999,0.0224105435630172
2276,PLXNB3,-1.788,0.0224639405282218
2279,RPL8,-1.22,0.0224988366102681
2282,ATP5G3,-1.2209999999999999,0.0225793196812745
2283,DCTPP1,-1.306,0.0225896708934838
2288,NEBL-AS1,-2.568,0.0226273682335326
2290,ERAL1,-1.286,0.0226294478719037
2291,COMMD9,-1.02,0.0226728121786347
2292,C19orf53,-1.301,0.0226767963827877
2293,WDR18,-1.421,0.0227190319888377
2294,GRAMD1A,-1.103,0.0227209131477107
2295,GPR162,-1.112,0.0227157647521995
2298,RSPH1,-2.096,0.022817996776751
2299,TOLLIP,-1.147,0.0228112839705137
2300,PKD1,-1.069,0.0228834421740527
2301,TMEM189-UBE2V1,-3.738,0.0228935077459042
2306,NOC4L,-1.567,0.022973814341251
2307,MED16,-1.4069999999999998,0.0229217027667107
2308,KIF3C,-1.105,0.0229697206861229
2309,RPL29,-1.28,0.0229619034175449
2317,TMEM208,-1.367,0.023106179864525005
2320,KCNK7,-2.454,0.0231528682542296
2323,PRDX5,-1.113,0.0231714244624802
2324,UBXN11,-1.367,0.0232202607444514
2325,CACNG7,-1.149,0.0232128435102846
2329,DEPTOR,-1.58,0.0232915065002623
2331,OXA1L,-1.04,0.0233474060628398
2334,RAB5B,-1.023,0.0233736714400985
2339,ATP1A3,-2.032,0.0234380051884325
2341,PLSCR3,-1.5930000000000002,0.023473403511119997
2342,ZNF358,-1.327,0.0234580116420154
2344,AURKAIP1,-1.3,0.0234939615843799
2350,C9orf16,-1.5130000000000001,0.0235316410935598
2351,MAP2K1,-1.091,0.0235418200286566
2352,BTBD2,-1.2409999999999999,0.0235515842852365
2364,HSF1,-1.308,0.0237774486437125
2365,SYNPR,-1.703,0.0236992423115016
2366,RPS28,-1.36,0.0236949257032774
2368,GPR153,-1.205,0.0238178399655054
2371,TXNDC17,-1.0590000000000002,0.0238838933764035
2372,SYNJ2BP-COX16,-1.453,0.0239034934402897
2375,RPSA,-1.097,0.0239782265732777
2377,FAM3A,-1.36,0.0240353549180624
2380,CARS,-1.4469999999999998,0.0240718815141832
2381,CLIC1,-1.4780000000000002,0.0241086005104365
2382,KLC2,-1.167,0.0241140855584727
2383,VGF,-2.27,0.0240939206005195
2384,QDPR,-1.284,0.0241687427045733
2386,CYSTM1,-1.3030000000000002,0.0242159288943623
2389,SIK1,-1.8559999999999999,0.0242665021886773
2391,IDS,-1.182,0.0242911885903565
2392,HEG1,-1.242,0.0243042066396837
2403,C11orf70,-1.4509999999999998,0.0244883136513922
2404,YPEL3,-1.564,0.0244196785675443
2405,TBC1D10B,-1.159,0.024458970840366998
2409,NCK2,-1.034,0.0245554261589382
2424,OCLN,-1.145,0.0246491560551558
2425,SEC16A,-1.2830000000000001,0.0247160518650506
2426,TECR,-1.216,0.0247257154371306
2427,SMARCD3,-1.079,0.0247437820609159
2428,CELSR2,-1.327,0.0246211050650583
2429,PLXNB2,-1.26,0.0247109537618487
2430,GSTP1,-1.176,0.0247814839677636
2431,SSBP4,-1.3730000000000002,0.0248058062823226
2436,S1PR3,-1.214,0.0249421853183975
2437,RHOBTB2,-1.074,0.0249568933949122
2441,NSUN5P1,-1.449,0.0250065389431735
2442,NLGN3,-1.218,0.025003246532696
2448,OTUB1,-1.127,0.025173851210184
2449,ANGPTL4,-2.474,0.0252083702566733
2450,MBOAT7,-1.683,0.0252112139615338
2451,NUDT16L1,-1.3130000000000002,0.0252133256577964
2452,PRELID1,-1.14,0.0252254135239124
2456,GBA,-1.107,0.0252805153336499
2457,MAP7D1,-1.037,0.0252839966350946
2458,SAPCD1,-2.378,0.0253052198192814
2472,RFPL1,-3.0260000000000002,0.0254058872626566
2476,GRIN3B,-2.405,0.0254910405922765
2479,AHDC1,-1.618,0.0255716468590381
2480,INTS1,-1.141,0.0255894305584518
2482,CHMP1B,-1.013,0.025543808799312
2483,TKT,-1.023,0.0255164894756859
2484,NDRG4,-1.0090000000000001,0.0254444351629122
2497,C11orf68,-1.337,0.0257684452922347
2499,SSNA1,-1.319,0.0257928763475319
2527,ENPP5,-1.518,0.0260813920904086
2528,KCNJ4,-1.8869999999999998,0.0260749117569917
2529,C2CD4C,-1.385,0.0258550145669678
2530,ARID5A,-1.885,0.0259080539700126
2531,PCIF1,-1.3030000000000002,0.0259364620331099
2532,BOK,-1.325,0.0260772729156552
2533,SNPH,-1.053,0.0260406100481896
2534,MRPL45,-1.202,0.0262972652688486
2535,AKT1S1,-1.39,0.0260235205287274
2536,HSPBP1,-1.3359999999999999,0.0259997041805893
2537,TMEM128,-1.022,0.0260649625516922
2539,BCL2L1,-1.189,0.0262969919399966
2540,NOTCH3,-1.1320000000000001,0.0259173211850317
2542,RNF167,-1.248,0.0260286682962221
2543,TMEM147,-1.171,0.0262738023499817
2545,KLHDC3,-1.018,0.0262805579433539
2546,COX6B1,-1.308,0.0259538203331779
2547,VIM,-1.3359999999999999,0.0262194240378334
2552,BSCL2,-1.2229999999999999,0.0263918605904081
2553,STMN3,-1.054,0.0263922176117305
2556,PRKAR1B,-1.166,0.026463624377230002
2562,ZNF628,-1.983,0.0266167879867063
2564,THAP8,-1.567,0.0265913495746614
2566,CCDC86,-1.6269999999999998,0.0265669384199747
2567,CDH4,-1.329,0.0266413925253325
2568,TBL3,-1.345,0.0266375082645306
2569,EVI5L,-1.129,0.0266349006403414
2570,EMD,-1.4340000000000002,0.0265073389382887
2571,RUNDC3A,-1.401,0.0265851635868144
2573,PRDX2,-1.006,0.0265814731143157
2574,C1orf194,-1.881,0.0266532241165131
2583,HBQ1,-2.2969999999999997,0.0267898001740525
2586,TRAPPC5,-1.659,0.026838373119887002
2587,TIMM13,-1.391,0.0268317241667322
2588,TSPAN14,-1.025,0.0267567738354897
2589,SRRM2,-1.361,0.0268053521632861
2592,SLC25A5,-1.111,0.0269141227338083
2594,ITIH5,-2.068,0.0269562287463917
2595,LMF2,-1.344,0.0269854582227206
2597,LMX1B,-2.289,0.0270199021727164
2599,UBL7,-1.06,0.0270975339379943
2604,WDR54,-1.22,0.0271873206525892
2606,EN2,-2.6310000000000002,0.0272211485053848
2608,FXYD6,-1.1520000000000001,0.0273084512198152
2615,ADGRB1,-1.801,0.0274139843414034
2616,CUEDC2,-1.083,0.0274206132733615
2617,SPATA2L,-1.571,0.0274437870414725
2618,NDUFAF8,-1.15,0.0274836918999658
2621,CDIPT,-1.181,0.0275543206741256
2626,HPCAL1,-1.3259999999999998,0.0276734209373306
2627,TCEB2,-1.268,0.027736319077568
2634,LHX4,-2.141,0.0278614959065375
2635,FBXO41,-1.16,0.0279069492195326
2638,LYPLA2,-1.105,0.0279662037525747
2639,SNX17,-1.014,0.0279756796946301
2641,HRAS,-1.2009999999999998,0.0280359437031409
2643,ZNHIT1,-1.166,0.028027724003275
2644,PLEKHG4B,-1.626,0.0280292779844554
2646,SF3B4,-1.3659999999999999,0.0280762969277829
2647,SELENOH,-1.163,0.0280805592374589
2648,TSPAN7,-1.17,0.0280764779101811
2649,BCAP31,-1.043,0.0281085595747557
2655,SLX1A,-1.73,0.0281889974942958
2658,RASA4B,-1.433,0.0282537651805717
2659,TMEM203,-1.004,0.0282483608326983
2660,ULK1,-1.4580000000000002,0.0282777615515901
2664,ATOX1,-1.205,0.0283818910203294
2666,EEFSEC,-1.358,0.0284311757652401
2667,COMTD1,-1.9,0.0284624040868626
2669,FN3K,-1.5019999999999998,0.0284771410974368
2672,BSG,-1.2570000000000001,0.0285333921348185
2673,SPOUT1,-1.0270000000000001,0.0285777606138352
2678,ARL6IP4,-1.044,0.0286158934709503
2679,URM1,-1.05,0.0286494944332975
2680,TMEM240,-1.837,0.0287101204101451
2681,TMEM158,-1.151,0.0287061286394107
2686,ERGIC3,-1.036,0.0288098434624113
2692,NELFB,-1.043,0.0289746185291744
2693,PFDN2,-1.2930000000000001,0.0289933023334327
2699,C6orf226,-1.7180000000000002,0.029059763041216
2700,DBNDD1,-1.27,0.0290664629469002
2702,AP2A1,-1.047,0.0290848281832597
2707,FAM219A,-1.044,0.0292149870496578
2708,EPB41L1,-1.206,0.0292427595481539
2713,PCDHB10,-1.1340000000000001,0.0292977673885103
2716,ACKR1,-1.9880000000000002,0.0293659700154878
2721,PDLIM4,-1.318,0.0294426579385774
2722,RGAG4,-1.249,0.0294600626426033
2723,MLST8,-1.3359999999999999,0.0294661833302681
2729,CORO1A,-1.839,0.0296123555053361
2731,PLCH2,-1.808,0.0296519645265122
2733,SNU13,-1.1909999999999998,0.0296729317552208
2734,MSRB2,-1.158,0.0296972558198671
2735,DVL1,-1.146,0.0297074399748288
2736,ASNA1,-1.079,0.0297149053246721
2739,TUBG1,-1.123,0.0297614102098093
2740,PYCR2,-1.09,0.0297753929793923
2745,GAPDH,-1.045,0.0299043537353756
2749,NAPRT,-1.625,0.0299619364103471
2752,UBC,-1.021,0.0300041471482798
2755,CDK5R2,-3.036,0.0300512753848098
2757,MICA,-3.7910000000000004,0.03007760571812
2758,SZRD1,-1.069,0.0300880018521698
2759,ALDH2,-1.058,0.0300676441121224
2763,ARHGAP33,-1.682,0.0301703966177406
2764,LRRN2,-1.3330000000000002,0.0301415682436589
2767,SLC25A4,-1.047,0.0302751571112872
2770,VPS28,-1.062,0.0303574675510852
2772,DCHS1,-1.0090000000000001,0.0303984720232593
2780,NDUFB11,-1.1840000000000002,0.0305509741847511
2788,TMEM14C,-1.022,0.0308304210741876
2796,COMT,-1.395,0.0310078302765983
2797,METRNL,-1.828,0.0310155882975984
2802,SCAMP3,-1.291,0.0311088955465951
2804,MRPL4,-1.3780000000000001,0.0311183175984414
2805,PCNX3,-1.26,0.0310645341127878
2818,SF3A2,-1.423,0.0313235659184829
2819,ABHD8,-1.57,0.0313083484880993
2820,NCLN,-1.171,0.0313400041818792
2821,TSEN34,-1.817,0.0313644856879605
2822,PET100,-1.1740000000000002,0.0313684926440006
2823,PHLDA3,-1.525,0.0313748686684029
2835,FAM96B,-1.234,0.0316354656706803
2839,SPACA9,-1.301,0.0317085274306291
2864,MMP23B,-1.919,0.0318937914172039
2867,RING1,-1.5859999999999999,0.0319875422130759
2871,RAVER1,-1.662,0.031913688664601
2872,TTC9B,-2.331,0.03199836471315
2873,EMP3,-1.43,0.0320755998168909
2875,BRK1,-1.095,0.031930546838295
2876,BNIP3,-1.261,0.0321017037441705
2881,PKIG,-1.091,0.0321653753482028
2882,KXD1,-1.0390000000000001,0.0322147554541189
2892,MPND,-1.168,0.032540611439316997
2893,GPR37,-1.524,0.0324206437381392
2894,CACNG8,-1.133,0.0325327173727881
2895,SCARB1,-1.129,0.0325062547823644
2896,DALRD3,-1.138,0.0325025409156307
2898,NECTIN2,-1.031,0.0325337167665246
2899,GPS1,-1.031,0.0324248556363158
2901,COX4I1,-1.075,0.0325524256679665
2905,CYTB,-2.95,0.0326653463830895
2908,TMEM86B,-1.864,0.0327107652883886
2917,ACD,-1.229,0.0328621368884847
2923,SMIM11B,-1.619,0.0330177678155026
2924,PPP1R1B,-1.4780000000000002,0.0330480510634492
2929,SYT3,-1.814,0.0331205966731363
2930,PDRG1,-1.1059999999999999,0.033126932017739
2931,NDUFA4,-1.38,0.0331262692373177
2936,RAI2,-1.6840000000000002,0.0331981482437833
2944,TAF10,-1.186,0.0333299168945122
2947,PMVK,-1.217,0.0333751518108832
2960,PTDSS2,-1.198,0.033647221552505
2961,CNPY1,-2.379,0.0336241881193583
2962,MAPRE3,-1.317,0.0336606260941654
2968,SLC22A18,-1.817,0.0338381515723003
2975,IFI27L1,-1.165,0.0340085860371823
2977,FGD1,-1.2,0.0339575487284561
2978,PRCC,-1.182,0.0338898221175374
2980,LMNA,-1.115,0.0339703421204811
2981,CRMP1,-1.041,0.0339795638116198
2985,ICAM5,-2.177,0.0340840120965158
2986,DDT,-1.419,0.0340641244883402
2987,KIFC2,-1.054,0.0341133035131445
2988,YWHAE,-1.1059999999999999,0.0341024206270419
2999,TPRN,-1.37,0.0342135377008995
3000,COMMD7,-1.035,0.0342670586394837
3007,ROMO1,-1.232,0.0344705431263669
3008,NDUFAB1,-1.03,0.0344645723821759
3016,WNT7B,-2.21,0.034674046290063994
3017,MOSPD3,-1.528,0.034524679813992994
3018,ARHGAP23,-1.193,0.0346204595701912
3019,KCTD13,-1.55,0.0346476707613119
3020,CAMK1,-1.094,0.034631498885848
3024,MCRIP1,-1.1440000000000001,0.0346066076159556
3026,TBC1D3,-1.161,0.0347062428547521
3033,IGSF8,-1.094,0.0348785130378634
3034,COX8A,-1.02,0.0348685416715939
3038,RAD54B,-1.354,0.0349502336734138
3039,SLC32A1,-2.201,0.0349509040172694
3041,ITM2B,-1.137,0.0349622702113408
3046,LRP1,-1.22,0.0350944705611202
3049,LINGO1,-1.882,0.0352021647778365
3054,FMC1,-1.335,0.0352960919544328
3066,DNAJC25-GNG10,-1.082,0.0355349784083958
3070,SERF1A,-1.264,0.0355865992622504
3071,MTSS1L,-1.181,0.0355778876549113
3082,ATP5O,-1.109,0.0357877355178693
3094,TMEM151A,-2.235,0.0359821345256365
3095,MYDGF,-1.113,0.0360053169576288
3105,RLN2,-1.815,0.0360437934314371
3108,POTEE,-2.6639999999999997,0.0361771431883883
3109,COASY,-1.338,0.0362174082514939
3110,GAA,-1.138,0.0361048834128802
3111,NDUFA2,-1.198,0.036210127509614
3112,WBP1,-1.032,0.0361248276726635
3114,CADM3,-1.122,0.0362630450689392
3118,FJX1,-1.157,0.0363719944012553
3120,MAL,-2.7510000000000003,0.0364197989598602
3125,SRCAP,-1.381,0.0365116350927028
3126,FTL,-1.206,0.0365204387909004
3127,NRG1,-1.295,0.0365520690309353
3128,HINT1,-1.091,0.0365937471809197
3131,SMPD1,-1.202,0.0366295526599703
3135,RASSF7,-1.618,0.0367448129962363
3137,STEAP3,-1.555,0.036780991392353996
3138,PRR13,-1.226,0.0368076987293856
3152,IQSEC3,-2.279,0.0369545430283688
3154,CLCN7,-1.15,0.036924541887061006
3155,STXBP1,-1.455,0.0370642869679489
3157,SEPT3,-1.189,0.0370469301149264
3164,VAX2,-1.891,0.0371975783622611
3169,LOC100996720,-2.318,0.0372685534383039
3171,TPGS1,-1.962,0.0372571436791189
3172,SLC39A13,-1.138,0.0372997573375628
3175,TICAM1,-1.825,0.0374613810923554
3177,MEN1,-1.204,0.037455769118236
3189,FAM109A,-1.19,0.0376768901335616
3191,GNG11,-1.516,0.0377864681522453
3194,NUBP2,-1.2590000000000001,0.0378433316587948
3195,ABHD17C,-1.04,0.0379380361398846
3196,A1BG,-1.3840000000000001,0.037953073149823
3200,CRAT,-1.091,0.0379922990135669
3204,PSMB5,-1.0659999999999998,0.0380789352713115
3207,RANGRF,-1.264,0.038157798043467
3210,NME3,-1.7830000000000001,0.0382005981613962
3211,SLC52A2,-1.232,0.0382509678270634
3226,RNA5S9,-3.705,0.0385197887532498
3229,BAHD1,-1.022,0.0384685501043294
3230,ZMIZ2,-1.2590000000000001,0.0385281429921725
3231,RPS19BP1,-1.045,0.0385055844942139
3232,TXN2,-1.051,0.0385612663879373
3242,GNG5,-1.035,0.0387994758079699
3248,NDUFA8,-1.05,0.0390075645993217
3268,POLR2J2,-1.589,0.0392462087088426
3269,ISG15,-1.712,0.0393907168652277
3270,ADI1,-1.578,0.039346566958751
3276,CD36,-1.861,0.0394611150825754
3279,DNAJC4,-1.324,0.0395415514956142
3280,CC2D1A,-1.213,0.0395335627826265
3287,PTPN23,-1.159,0.0397833187970405
3291,NR1D1,-1.8840000000000001,0.039921230886148
3295,DDN,-2.019,0.0399845787189062
3310,HCG22,-2.298,0.0403053153598169
3313,PRCD,-1.492,0.0403720740645035
3318,MROH1,-1.1079999999999999,0.0403267851303714
3319,B3GAT3,-1.198,0.0403351654268343
3321,IQSEC1,-1.165,0.040373279021263
3323,U2AF1L5,-1.317,0.0401431665150367
3325,AK1,-1.115,0.0403426623988936
3327,FKBP10,-1.005,0.0402955554459112
3329,SERPINH1,-1.1159999999999999,0.0405219708059878
3332,SLC29A2,-1.2690000000000001,0.0405789393579704
3339,ADRM1,-1.0290000000000001,0.0407353337201873
3344,PRR22,-1.7519999999999998,0.0408901323352189
3346,MYPOP,-1.65,0.0408838094488156
3351,KAZN,-1.224,0.0407758056887938
3356,PEBP4,-2.358,0.0409925075838988
3357,BSN,-1.196,0.0410611078336405
3364,TMEM121,-1.7890000000000001,0.0411721771363614
3366,ATAD3A,-1.1320000000000001,0.0412502107644302
3367,RAB11FIP3,-1.021,0.0412481463357016
3368,SERPING1,-1.973,0.0412343122710271
3369,R3HDM4,-1.006,0.0411891717027481
3370,PDLIM2,-1.3869999999999998,0.0412488253036112
3377,BOP1,-1.042,0.0413473792801791
3384,LAMTOR4,-1.056,0.0415352083735666
3389,DOHH,-1.554,0.0415925271313445
3390,SH3GL1,-1.077,0.0416188249643832
3397,SP9,-1.25,0.0417989469814846
3398,IRF2BP1,-1.3119999999999998,0.0417136232861714
3399,ASS1,-1.4980000000000002,0.0417732812670343
3411,ATP5G1,-1.16,0.0420636516395425
3417,MAGEE1,-1.319,0.0422625002822507
3419,TAGLN2,-1.33,0.0422631937997853
3434,LMCD1,-1.232,0.0424858434878428
3435,TPPP,-1.232,0.0423841409957427
3436,TMEM132A,-1.001,0.0424740484888403
3440,C2CD2,-1.0270000000000001,0.0425908655846316
3441,PGLS,-1.092,0.0425585703491329
3444,SLC25A22,-1.2009999999999998,0.042620435934818006
3446,CELF3,-1.443,0.042680636625875
3451,SOX9,-1.246,0.0428031878824099
3455,C4orf19,-1.12,0.0429398699860807
3462,RPS18,-1.002,0.0431211038495131
3468,RELA,-1.17,0.0432039945120763
3480,HINT2,-1.0859999999999999,0.0434180453384398
3486,FAU,-1.141,0.0434497382210424
3494,SCO2,-1.3659999999999999,0.0435523029318664
3495,MN1,-1.5130000000000001,0.043483900809261
3496,METTL26,-1.2830000000000001,0.0435931216253155
3501,TMUB1,-1.383,0.0437018303455655
3502,SAMD4B,-1.127,0.0437237154735296
3503,CDK2AP1,-1.085,0.0437420593783308
3506,DRAP1,-1.005,0.0437731430010206
3509,HSPA1B,-3.054,0.0438408653366817
3511,HAGHL,-1.459,0.0439404760117537
3512,H2AFX,-1.035,0.0439591249288684
3521,BFSP1,-3.295,0.0442241698798306
3524,ASPHD1,-1.4380000000000002,0.044272533061162994
3525,SEMA6C,-1.015,0.0441824896953836
3526,LRRC10B,-1.463,0.04423455845901499
3527,COX5A,-1.085,0.04427844468728401
3530,LINC01158,-1.083,0.0443159900427969
3538,DGCR6L,-1.1,0.0444547236501983
3541,DGAT1,-1.157,0.0446147230307824
3550,ABHD14A,-1.258,0.044745589579272
3551,SDHB,-1.054,0.0447152183616068
3553,YDJC,-1.392,0.0448050997043009
3555,GPR137,-1.222,0.0448495627739079
3557,VAMP5,-2.001,0.0449200151536836
3562,CAV1,-1.864,0.0449832906800708
3582,GCHFR,-1.841,0.0451526216949695
3583,LRFN1,-1.8359999999999999,0.0453252929304518
3586,MIDN,-1.3119999999999998,0.0452527387852242
3587,TMEM184B,-1.004,0.0451790323032304
3588,TPP1,-1.3430000000000002,0.0451383518917886
3597,ATOH8,-1.374,0.0454827453206735
3600,YIPF2,-1.1740000000000002,0.0456383310816089
3606,IER2,-1.4969999999999999,0.0457782902103517
3611,TMEM198,-1.143,0.0458678219858451
3613,COL6A1,-1.255,0.0458805524757098
3617,FBXW9,-1.2819999999999998,0.0459859593087433
3623,COX5B,-1.1520000000000001,0.0460765266379856
3625,EIF1,-1.635,0.0460954235575209
3627,PRRT1,-2.34,0.0461821146812364
3628,NDUFA11,-1.188,0.0461895977765354
3635,SAMD11,-2.004,0.0463701422360375
3638,SERF2,-1.04,0.0464218369585081
3642,SCAMP4,-1.248,0.0464646151401043
3650,TMEM258,-1.072,0.0466264415613068
3652,ATP6V0B,-1.065,0.0465481845445617
3654,RPS5,-1.004,0.0465801541964521
3660,CD320,-1.125,0.0467512426917426
3661,TBC1D17,-1.296,0.0467838072771404
3663,CDKN2B,-1.351,0.0468147325074547
3664,TMEM222,-1.0190000000000001,0.0468262663381927
3675,SRCIN1,-1.192,0.0471610675586234
3676,CCL2,-2.249,0.047176256858168
3682,NOVA2,-1.136,0.0473028580208771
3684,PSENEN,-1.0170000000000001,0.0473320475765608
3685,ND4,-2.638,0.0473560463843996
3690,PDZD11,-1.006,0.0474688789042791
3693,ITPA,-1.036,0.0475139817836479
3694,RTN4R,-1.421,0.0475342733117017
3701,PTPRCAP,-3.576,0.0477199298195363
3707,PBX2,-1.3719999999999999,0.0475962475125197
3708,BCL9L,-1.439,0.0475843417480513
3719,APEX2,-1.073,0.0479866828006242
3720,DMTN,-1.806,0.0479132998612391
3722,SMIM10L2A,-1.0390000000000001,0.0479268306702897
3724,NQO1,-1.0290000000000001,0.0478688401045978
3736,ABCC6P2,-1.7630000000000001,0.0481435068033267
3738,FAM156B,-1.163,0.0481252206073405
3739,DMPK,-1.131,0.0481266057928369
3745,NAXE,-1.008,0.0482670119239509
3753,TREX1,-1.449,0.0484331004363249
3755,CLTB,-1.095,0.0484215211356844
3759,PWWP2B,-1.436,0.0484862565182075
3760,ANP32B,-1.48,0.048477510675818
3763,ECI1,-1.205,0.0485847807699941
3769,LMO2,-1.611,0.0487332339484092
3770,TUBB3,-1.101,0.0487313415995902
3779,NPRL3,-1.249,0.0489541840895677
3780,ANO4,-3.674,0.0489839385694259
3789,NKD2,-2.019,0.0492159253693146
3801,FAM184B,-1.3980000000000001,0.0493769522568304
3806,ARL2,-1.136,0.0494275746191234
3811,OST4,-1.018,0.0495630964777144
3817,MRPL52,-1.04,0.0496753623345779
3822,CBARP,-1.565,0.0497681387684278
3827,HNRNPH3,-1.147,0.049797714574515
3828,SQSTM1,-1.036,0.0498823902577863
4,HGD,-2.679,2.7165301485269598e-06
5,HSPA6,-4.525,2.02517137970026e-06
7,SATB2-AS1,-1.113,3.31281248200193e-06
12,GRM5,-1.919,8.258956220553391e-06
16,NR4A3,-1.449,1.6127169966215398e-05
17,ARHGAP20,-1.077,1.615823957998e-05
25,RP1,-3.2880000000000003,2.4163903301923897e-05
26,SLC12A1,-1.9069999999999998,2.8032188876198e-05
49,KIZ-AS1,-1.575,7.222710676677641e-05
50,RUNX2,-1.81,7.41465477841053e-05
67,ANKRD34C,-1.173,9.899390627826999e-05
71,CDH9,-1.042,0.000107423942670785
76,SMIM17,-1.476,0.00012003021867943601
93,BICDL2,-1.03,0.000201016811845098
100,RN7SL1,-5.6129999999999995,0.00024077294585531298
120,ABCA4,-1.891,0.000319283791648857
