,Gene_symbol,Log_FoldChange,PValue
582,TM4SF19-AS1,-1.251,0.00331690090064652
588,PSORS1C1,-1.564,0.00338930239167847
591,PAK6,-1.023,0.00343083257496775
599,PRG4,-1.395,0.00347730044538137
635,TREM2,-1.7080000000000002,0.0040643324138295795
638,KCNK13,-1.3330000000000002,0.00412597820673056
640,MS4A6E,-1.93,0.00416794927331174
657,BRD9P2,-1.59,0.00448459307262702
658,RASL11B,-1.087,0.004493853443998321
662,OCSTAMP,-2.279,0.0045450128589097
666,ABCB11,-1.1640000000000001,0.0046049732656085396
697,PRPF31,-1.079,0.0052374241811929895
707,MATK,-1.3230000000000002,0.00524936144065304
726,ALOX15B,-1.63,0.00568819840523805
727,CHRNA1,-1.329,0.00571301902817581
761,LINC01589,-1.2209999999999999,0.00642650417683754
792,SPATA12,-1.453,0.0071616598952193794
795,SLAMF9,-1.913,0.007197921463354479
822,TAS2R31,-2.113,0.00759835978947485
823,DKK1,-1.014,0.00760245911788447
837,GPA33,-1.3730000000000002,0.00785429229971653
845,WNT10B,-1.114,0.00798341005267982
884,FNDC1,-1.103,0.00883008642829824
885,LINC00626,-1.402,0.00886825315667928
888,LINC01050,-1.86,0.008898168795134541
918,SDS,-1.306,0.00950946185943195
983,NPTX1,-1.043,0.010896822815777
985,VSX2,-1.614,0.0109847279259367
991,CD300LB,-1.284,0.0110482774364442
1012,GOLGA6D,-1.6569999999999998,0.0114894616333821
1013,PLA2G7,-1.331,0.0114887967591053
1016,LRRC15,-1.3430000000000002,0.0116322156155685
1050,HAS1,-1.285,0.0123254037256302
1058,CD52,-1.193,0.0124797754646414
1068,KCNE1B,-1.607,0.0128184557953016
1083,SPP1,-1.133,0.0130672275070719
1086,ZSCAN10,-1.041,0.0131830166074907
1087,CPNE9,-1.104,0.0131831297870129
1090,MIR3176,-1.003,0.0133011601189874
1096,COMP,-1.094,0.0136013793800687
1118,DLX3,-1.247,0.0139281284808125
1138,LINC00334,-1.32,0.0144857038261693
1140,FBP2,-1.672,0.0146120601661025
1143,FCGBP,-1.176,0.0145884207637054
1146,PCAT4,-1.626,0.0146988470042583
1158,APCDD1L,-1.3869999999999998,0.0151564334228829
1164,VCAN-AS1,-1.3159999999999998,0.015378562481116001
1197,EGR2,-1.0190000000000001,0.0162694963904296
1199,ST14,-1.215,0.0163128053879586
1216,DHX16,-1.06,0.0167279100111009
1237,LINC01470,-1.218,0.01709818107616
1240,WNT2,-1.2670000000000001,0.0172515298946221
1244,MT1H,-1.7930000000000001,0.0173263061137042
1252,TNXB,-1.213,0.0175047180914672
1269,OR8G5,-2.4659999999999997,0.018086862970264
1278,SOWAHB,-1.402,0.0183626513086887
1295,BUB1B-PAK6,-1.5090000000000001,0.0188180877236294
1310,PRSS22,-1.796,0.0193817707428945
1330,CCL4,-1.4380000000000002,0.0200293870476356
1354,BCL2A1,-1.001,0.0205871685976914
1355,IFI30,-1.02,0.0205985120789139
1359,GHRHR,-1.175,0.0206862392250315
1427,LOC101929439,-1.301,0.0229822348499266
1428,CALHM3,-1.089,0.0231961056297999
1481,ARX,-1.724,0.0239470445261704
1505,KLF17,-1.113,0.0249399126155724
1514,KCNK17,-1.626,0.0252639817370733
1604,ZBTB9,-2.082,0.0278397550658538
1646,BLOC1S5-TXNDC5,-1.014,0.0292941766154774
1708,CDKL2,-1.216,0.0313169218424579
1709,SMIM6,-1.0490000000000002,0.0312317673703115
1717,CCL22,-1.097,0.0313941129708015
1720,CHI3L1,-1.1909999999999998,0.0315144497746857
1721,IHH,-1.212,0.0316480717637213
1724,GOLGA6L10,-1.227,0.031855648751574
1743,IL1RN,-1.147,0.0323489428790178
1766,HAPLN4,-1.817,0.0334629591253137
1783,RGS1,-1.044,0.0340445197171245
1813,C18orf63,-1.6740000000000002,0.0350662397351715
1836,PRSS46,-1.298,0.0358110792744213
1841,MRGPRX2,-1.64,0.0359160763056602
1869,SLC6A7,-1.037,0.0369558739623545
1884,RIPOR1,-2.234,0.0378227336954266
1900,HOXD11,-1.415,0.0382622694727813
1911,NPHS1,-1.006,0.0385748083548696
1920,DACT2,-1.087,0.0389512243117347
1931,CA9,-1.261,0.0392467785753546
1932,SNORD22,-1.444,0.0393072189946604
1934,C2,-1.409,0.0394604837754946
1940,FTCD,-1.376,0.0397303502855132
1942,LINC00381,-1.187,0.039818851593402003
1951,APOBEC2,-1.06,0.0401606237008336
1962,CELA2B,-1.0090000000000001,0.0406123991320145
1971,UROC1,-1.6230000000000002,0.0407534810261165
1972,PCSK9,-1.495,0.0408088988233295
2069,GUSBP3,-1.046,0.0445976527119424
2087,SNORA27,-1.9580000000000002,0.0452682495570353
2089,LINC01300,-2.022,0.0454071515929129
2105,KRT8P41,-1.381,0.0459471002892071
2106,KHDC1L,-1.777,0.0459743282823484
2119,KPNA7,-1.7690000000000001,0.046477472564071
2142,ATP9B,-1.635,0.0473753312898134
2207,STMN4,-1.0070000000000001,0.0494959128066802
2217,CHST13,-1.11,0.0499574548498429
0,CSNK2B,-5.632999999999999,3.28321900875969e-25
1,LY6G5B,-9.897,4.4014036813458397e-17
4,CA3,-4.984,2.01933118902314e-11
9,RPL9,-4.878,5.090684289632439e-09
10,PRRC2A,-2.8369999999999997,8.47552664537991e-09
13,SPX,-4.129,2.8151852323066097e-08
16,RORB,-3.2239999999999998,1.96872293575133e-07
19,PAGE4,-9.869,3.40874543557186e-07
35,CYR61,-3.17,4.86969053415633e-06
36,GRM7,-3.892,5.5709472799920505e-06
38,HSPA1B,-3.279,5.62809108889513e-06
40,COL4A3,-2.9339999999999997,1.0937131921155801e-05
41,NR4A1,-3.531,1.3248748018975698e-05
42,CTGF,-1.806,1.3884642756776e-05
44,NKX3-2,-3.23,1.44217894171707e-05
54,HLA-DRB4,-10.236,3.33438522450833e-05
59,SCN1A,-7.962000000000001,4.7015867588343896e-05
65,RPP21,-5.807,9.54137360904154e-05
68,HLA-A,-5.14,9.1643278826822e-05
69,C4B_2,-3.855,8.86669697587307e-05
77,RN7SL1,-7.6770000000000005,0.000126525811764795
82,GAL3ST2,-3.8080000000000003,0.000159288304426674
83,LOXHD1,-2.219,0.000168478056822289
90,HSPA1A,-4.723,0.000199170616425093
93,RIMS4,-2.7680000000000002,0.000215158732859016
95,SBSPON,-1.651,0.000212520692707905
101,WIF1,-3.82,0.000247096613283792
104,EIF3CL,-1.837,0.000264852055706343
105,PWP2,-2.3890000000000002,0.000275216751321922
112,NPNT,-1.273,0.000344651456506889
114,HAND2,-1.3219999999999998,0.00038569221920071
116,HPX,-2.583,0.000392439297647868
118,VARS2,-3.448,0.000396978557496961
119,C1QTNF3,-1.431,0.000400011788089423
121,PSAPL1,-2.918,0.000433742093546245
127,USP32P1,-3.595,0.000445228197797984
128,GADD45B,-1.504,0.000421599940589848
141,LY6H,-3.48,0.0005626772411311441
149,OTC,-2.915,0.000645700498152902
153,PRUNE2,-1.102,0.000698344719106839
154,SYTL5,-4.754,0.000716911795233828
155,SLC27A2,-1.733,0.000722875911139565
158,TEX15,-3.102,0.000749584511314989
159,SLC27A6,-3.298,0.000776904038809126
165,AHSP,-5.789,0.000846042402221411
174,KCNJ16,-2.266,0.0009599624222904119
179,AGBL4,-3.0039999999999996,0.00101324124149656
181,OSR2,-1.473,0.00102578131016924
189,LINC00890,-5.937,0.00117565657040572
192,FHOD3,-2.31,0.0012257762572896599
197,IGDCC4,-1.6869999999999998,0.0013050760270509
198,SMN1,-2.096,0.00129946692159156
208,PPFIA2,-1.82,0.00152908130113258
211,STRA6,-3.418,0.00157036909923878
216,C21orf33,-1.9509999999999998,0.00168357575305716
218,RGS2,-1.52,0.0017524514491268801
222,FOXL2,-6.475,0.0018349458368666699
223,FOSB,-4.112,0.00184755535810765
224,NPIPA1,-1.54,0.00187810901192129
227,OPN5,-5.81,0.0019196633000483397
228,HLA-DQA1,-3.1210000000000004,0.0019373821321939898
238,RYR2,-1.4409999999999998,0.0021441782484657103
239,SLITRK4,-1.901,0.0021271262808457802
240,TTC3-AS1,-3.4739999999999998,0.00216633761300391
241,ITIH3,-1.93,0.00217024173588879
249,QRFPR,-3.6430000000000002,0.0023554149676927897
250,FOXL2NB,-3.0380000000000003,0.0023733345128235197
251,FAM46B,-1.672,0.0024215146994983603
255,SMOC1,-2.043,0.00248430658511731
256,TRIM26,-3.4989999999999997,0.0025115407174109
258,FIBIN,-1.143,0.0025200318197111603
262,IGFBP6,-1.156,0.00250162854825111
263,PRRT2,-1.194,0.0025562752044393
264,TMEM151B,-5.3229999999999995,0.00257624817310779
265,MEG3,-1.07,0.0026196752355606
266,CBSL,-2.2680000000000002,0.0026345802423746604
270,CSRP2,-1.045,0.00272228004479451
273,LINGO2,-4.539,0.00279412393697675
279,STUM,-1.109,0.00294452600856657
